metdiv,inc_1,inc_2,inc_3,inc_4,Year
16860,24300,51300,94500,243000.00000000003,2013
16940,35100,59400.00000000001,121500.00000000001,243000.00000000003,2013
16974,29700.000000000004,72900,121500.00000000001,243000.00000000003,2013
17020,24300,45900,94500,243000.00000000003,2013
17060,24300,45900,72900,243000.00000000003,2013
17140,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
17200,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
17220,24300,45900,94500,243000.00000000003,2013
17260,13500,29700.000000000004,59400.00000000001,243000.00000000003,2013
17300,29700.000000000004,51300,94500,243000.00000000003,2013
17340,18900,40500,72900,243000.00000000003,2013
17380,13500,29700.000000000004,59400.00000000001,243000.00000000003,2013
17420,24300,45900,72900,243000.00000000003,2013
17460,24300,51300,94500,243000.00000000003,2013
17500,18900,40500,72900,243000.00000000003,2013
17540,24300,51300,94500,243000.00000000003,2013
17580,24300,45900,94500,243000.00000000003,2013
17620,5400,18900,40500,243000.00000000003,2013
17640,5400,13500,35100,243000.00000000003,2013
17660,29700.000000000004,51300,94500,243000.00000000003,2013
17700,18900,45900,72900,243000.00000000003,2013
17740,24300,45900,72900,243000.00000000003,2013
17780,18900,45900,94500,243000.00000000003,2013
17820,35100,59400.00000000001,121500.00000000001,243000.00000000003,2013
17860,24300,51300,94500,243000.00000000003,2013
17900,29700.000000000004,51300,94500,243000.00000000003,2013
17980,24300,45900,94500,243000.00000000003,2013
18020,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
18060,18900,40500,72900,243000.00000000003,2013
18100,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
18140,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
18180,35100,72900,121500.00000000001,243000.00000000003,2013
18220,18900,40500,72900,243000.00000000003,2013
18260,18900,35100,72900,243000.00000000003,2013
18300,18900,40500,72900,243000.00000000003,2013
18380,13500,35100,72900,243000.00000000003,2013
18420,18900,35100,59400.00000000001,243000.00000000003,2013
18460,24300,45900,72900,243000.00000000003,2013
18500,24300,51300,94500,243000.00000000003,2013
18580,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
18620,24300,45900,72900,243000.00000000003,2013
18660,24300,51300,94500,243000.00000000003,2013
18700,24300,51300,94500,243000.00000000003,2013
18740,24300,45900,72900,243000.00000000003,2013
18780,24300,59400.00000000001,94500,243000.00000000003,2013
18820,29700.000000000004,51300,94500,243000.00000000003,2013
18860,18900,45900,72900,243000.00000000003,2013
18880,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
18900,24300,40500,72900,243000.00000000003,2013
18980,18900,40500,72900,243000.00000000003,2013
19000,18900,40500,72900,243000.00000000003,2013
19060,18900,40500,72900,243000.00000000003,2013
19124,35100,72900,121500.00000000001,243000.00000000003,2013
19140,24300,40500,72900,243000.00000000003,2013
19180,24300,45900,72900,243000.00000000003,2013
19220,18900,40500,72900,243000.00000000003,2013
19260,18900,40500,72900,243000.00000000003,2013
19300,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
